push_id,user_id,campaign_id,push_type,title,content,deep_link,scheduled_at,sent_at,delivered_at,opened_at,is_delivered,is_opened,failure_reason,created_at
1349,283,,reminder,密码当前.,会员即将到期，续费享优惠,app://page/reminder/716,,2025-02-08 21:45:08.409709,2025-02-08 21:45:08.409709,,t,f,,2025-02-08 21:45:08.409709
1350,481,44,promotion,评论直接之间之后.,专属福利，速来领取,app://page/promotion/783,,2025-08-05 10:02:41.409709,2025-08-05 10:02:41.409709,2025-08-07 07:34:41.409709,t,t,,2025-08-05 10:02:41.409709
1351,479,,promotion,自己广告还是非常.,今日爆款，立省8元,app://page/promotion/211,,2025-11-29 12:36:17.409709,2025-11-29 12:36:17.409709,,t,f,,2025-11-29 12:36:17.409709
1352,289,,order,信息深圳市场喜欢.,订单即将送达,app://page/order/939,,2025-12-18 10:34:39.409709,2025-12-18 10:34:39.409709,,t,f,,2025-12-18 10:34:39.409709
1353,8,,social,不会文化方法.,你的帖子收到了新评论,app://page/social/477,,2025-07-19 22:49:19.409709,2025-07-19 22:49:19.409709,,t,f,,2025-07-19 22:49:19.409709
1354,494,,order,什么能够标题.,订单即将送达,app://page/order/577,,2025-02-01 21:45:42.409709,2025-02-01 21:45:42.409709,,t,f,,2025-02-01 21:45:42.409709
1355,379,,reminder,首页一些自己记者那个.,购物车商品降价了,app://page/reminder/350,,2025-02-21 12:50:26.409709,2025-02-21 12:50:26.409709,,t,f,,2025-02-21 12:50:26.409709
1356,391,,social,介绍广告.,你的帖子收到了新评论,app://page/social/691,,2025-12-11 21:13:37.409709,2025-12-11 21:13:37.409709,2025-12-13 15:37:37.409709,t,t,,2025-12-11 21:13:37.409709
1357,299,1,promotion,社区孩子.,今日爆款，立省8元,app://page/promotion/561,,2025-03-13 17:17:36.409709,2025-03-13 17:17:36.409709,,t,f,,2025-03-13 17:17:36.409709
1358,396,,reminder,其他要求一下美国是一.,收藏的商品即将售罄,app://page/reminder/245,,2025-04-19 14:26:53.409709,2025-04-19 14:26:53.409709,,t,f,,2025-04-19 14:26:53.409709
1359,429,,social,信息电子.,马坤关注了你,app://page/social/930,,2025-11-30 22:41:56.409709,2025-11-30 22:41:56.409709,,t,f,,2025-11-30 22:41:56.409709
1360,229,,system,这是也是非常应该.,系统维护通知,app://page/system/500,,2025-02-02 15:53:26.409709,2025-02-02 15:53:26.409709,,t,f,,2025-02-02 15:53:26.409709
1361,342,8,promotion,美国基本.,限时特惠！3折起,app://page/promotion/275,,2025-06-08 23:49:39.409709,2025-06-08 23:49:39.409709,,t,f,,2025-06-08 23:49:39.409709
1362,357,,social,女人客户发布出现具有.,刘建华关注了你,app://page/social/130,,2025-05-31 06:22:58.409709,2025-05-31 06:22:58.409709,,t,f,,2025-05-31 06:22:58.409709
1363,142,,order,全国有些投资标准您的.,您的订单已发货,app://page/order/565,,2025-10-07 22:15:10.409709,,,f,f,,2025-10-07 22:15:10.409709
1364,142,,reminder,他们今年也是.,收藏的商品即将售罄,app://page/reminder/180,,2025-05-23 06:28:07.409709,2025-05-23 06:28:07.409709,,t,f,,2025-05-23 06:28:07.409709
1365,118,,social,一种过程密码一定不是.,你的帖子收到了新评论,app://page/social/344,,2025-07-05 21:50:58.409709,2025-07-05 21:50:58.409709,,t,f,,2025-07-05 21:50:58.409709
1366,224,,reminder,最新类别安全人员环境.,会员即将到期，续费享优惠,app://page/reminder/636,,2025-07-09 16:05:40.409709,2025-07-09 16:05:40.409709,,t,f,,2025-07-09 16:05:40.409709
1367,271,,reminder,学校其中部门然后大家.,收藏的商品即将售罄,app://page/reminder/596,,2025-11-08 08:38:43.409709,2025-11-08 08:38:43.409709,,t,f,,2025-11-08 08:38:43.409709
1368,132,,order,但是都是欢迎支持制作.,订单已完成，期待您的评价,app://page/order/31,,2025-10-08 12:46:24.409709,2025-10-08 12:46:24.409709,,t,f,,2025-10-08 12:46:24.409709
1369,90,,reminder,音乐游戏如果电子.,购物车商品降价了,app://page/reminder/20,,2025-04-25 11:08:51.409709,2025-04-25 11:08:51.409709,,t,f,,2025-04-25 11:08:51.409709
1370,207,,system,已经有些注意出来.,新功能上线,app://page/system/966,,2025-05-13 13:57:10.409709,2025-05-13 13:57:10.409709,,t,f,,2025-05-13 13:57:10.409709
1371,299,,reminder,国际学习完成语言科技.,收藏的商品即将售罄,app://page/reminder/546,,2025-06-19 20:59:13.409709,2025-06-19 20:59:13.409709,,t,f,,2025-06-19 20:59:13.409709
1372,374,,social,觉得现在自己已经.,你的帖子收到了新评论,app://page/social/893,,2025-03-16 02:17:54.409709,2025-03-16 02:17:54.409709,,t,f,,2025-03-16 02:17:54.409709
1373,295,44,promotion,能力支持密码.,今日爆款，立省7元,app://page/promotion/580,,2025-08-02 03:35:46.409709,2025-08-02 03:35:46.409709,,t,f,,2025-08-02 03:35:46.409709
1374,461,,system,欢迎谢谢就是程序.,隐私政策更新,app://page/system/698,,2025-06-22 12:44:04.409709,2025-06-22 12:44:04.409709,,t,f,,2025-06-22 12:44:04.409709
1375,156,,social,企业具有本站.,你的帖子收到了新评论,app://page/social/121,,2025-03-18 21:10:08.409709,,,f,f,,2025-03-18 21:10:08.409709
1376,371,,social,如何不能成为.,朱志强给你发来了私信,app://page/social/165,,2025-09-16 11:27:10.409709,2025-09-16 11:27:10.409709,,t,f,,2025-09-16 11:27:10.409709
1377,442,,social,标准产品注意.,李雷给你发来了私信,app://page/social/142,,2025-10-08 10:47:43.409709,2025-10-08 10:47:43.409709,,t,f,,2025-10-08 10:47:43.409709
1378,182,,order,怎么这种.,订单已完成，期待您的评价,app://page/order/365,,2025-12-16 02:00:08.409709,2025-12-16 02:00:08.409709,,t,f,,2025-12-16 02:00:08.409709
1379,75,,order,网络其他之间比较.,您的订单已发货,app://page/order/767,,2025-03-31 20:28:22.409709,2025-03-31 20:28:22.409709,,t,f,,2025-03-31 20:28:22.409709
1380,360,,order,出现方面如果不断国际.,订单已完成，期待您的评价,app://page/order/323,,2025-04-16 14:04:47.409709,2025-04-16 14:04:47.409709,,t,f,,2025-04-16 14:04:47.409709
1381,309,,social,文章一起.,周鹏给你发来了私信,app://page/social/860,,2025-08-19 18:41:37.409709,,,f,f,,2025-08-19 18:41:37.409709
1382,73,,social,只是合作环境电脑.,李楠关注了你,app://page/social/731,,2025-08-13 03:24:53.409709,2025-08-13 03:24:53.409709,2025-08-14 01:49:53.409709,t,t,,2025-08-13 03:24:53.409709
1383,333,,system,在线可以这样选择通过.,新功能上线,app://page/system/535,,2025-08-30 19:30:58.409709,2025-08-30 19:30:58.409709,,t,f,,2025-08-30 19:30:58.409709
1384,158,,system,任何作者很多一起时候.,隐私政策更新,app://page/system/3,,2025-06-19 04:50:53.409709,2025-06-19 04:50:53.409709,,t,f,,2025-06-19 04:50:53.409709
1385,388,,system,各种工具管理希望为了.,隐私政策更新,app://page/system/741,,2025-09-29 02:29:31.409709,2025-09-29 02:29:31.409709,,t,f,,2025-09-29 02:29:31.409709
1386,365,34,promotion,希望因此发布方面.,限时特惠！8折起,app://page/promotion/621,,2025-06-17 07:56:59.409709,2025-06-17 07:56:59.409709,,t,f,,2025-06-17 07:56:59.409709
1387,34,,order,游戏个人其中全国.,订单已完成，期待您的评价,app://page/order/942,,2025-09-12 03:31:41.409709,2025-09-12 03:31:41.409709,,t,f,,2025-09-12 03:31:41.409709
1388,158,,promotion,需要自己会员软件.,专属福利，速来领取,app://page/promotion/179,,2026-01-15 21:32:24.409709,2026-01-15 21:32:24.409709,,t,f,,2026-01-15 21:32:24.409709
1389,65,,order,可是电脑以后.,订单即将送达,app://page/order/388,,2025-05-04 21:31:06.409709,2025-05-04 21:31:06.409709,,t,f,,2025-05-04 21:31:06.409709
1390,496,,social,决定科技情况或者以上.,杨冬梅关注了你,app://page/social/730,,2025-06-04 14:52:11.409709,2025-06-04 14:52:11.409709,,t,f,,2025-06-04 14:52:11.409709
1391,407,,reminder,原因搜索法律.,购物车商品降价了,app://page/reminder/797,,2025-12-08 23:21:27.409709,2025-12-08 23:21:27.409709,2025-12-09 15:35:27.409709,t,t,,2025-12-08 23:21:27.409709
1392,425,,order,首页其实.,订单已完成，期待您的评价,app://page/order/825,,2025-12-02 09:04:45.409709,2025-12-02 09:04:45.409709,2025-12-03 09:44:45.409709,t,t,,2025-12-02 09:04:45.409709
1393,434,4,promotion,继续还有中国.,专属福利，速来领取,app://page/promotion/42,,2025-05-05 10:33:31.409709,2025-05-05 10:33:31.409709,,t,f,,2025-05-05 10:33:31.409709
1394,191,,reminder,活动经验数据详细.,会员即将到期，续费享优惠,app://page/reminder/467,,2026-01-03 13:15:45.409709,2026-01-03 13:15:45.409709,,t,f,,2026-01-03 13:15:45.409709
1395,180,,promotion,具有为什.,今日爆款，立省9元,app://page/promotion/842,,2025-05-14 05:33:06.409709,2025-05-14 05:33:06.409709,,t,f,,2025-05-14 05:33:06.409709
1396,474,,system,问题的话包括由于.,系统维护通知,app://page/system/570,,2025-02-24 08:39:54.409709,,,f,f,,2025-02-24 08:39:54.409709
1397,384,,reminder,汽车你们方面电话.,收藏的商品即将售罄,app://page/reminder/689,,2025-04-09 13:16:18.409709,2025-04-09 13:16:18.409709,,t,f,,2025-04-09 13:16:18.409709
1398,474,,reminder,出来其他各种.,会员即将到期，续费享优惠,app://page/reminder/361,,2025-03-27 21:12:53.409709,2025-03-27 21:12:53.409709,2025-03-28 18:27:53.409709,t,t,,2025-03-27 21:12:53.409709
1399,74,,social,标准那些当然商品作品.,关成给你发来了私信,app://page/social/955,,2025-06-21 19:00:21.409709,2025-06-21 19:00:21.409709,,t,f,,2025-06-21 19:00:21.409709
1400,471,,social,的话只有进行客户.,你的帖子收到了新评论,app://page/social/507,,2025-11-25 17:54:27.409709,2025-11-25 17:54:27.409709,2025-11-26 11:27:27.409709,t,t,,2025-11-25 17:54:27.409709
1401,243,,social,之后关于只有拥有为什.,赵志强关注了你,app://page/social/597,,2026-01-21 12:21:03.409709,2026-01-21 12:21:03.409709,,t,f,,2026-01-21 12:21:03.409709
1402,431,,order,得到经济记者认为.,订单已完成，期待您的评价,app://page/order/1000,,2025-07-14 01:44:24.409709,2025-07-14 01:44:24.409709,,t,f,,2025-07-14 01:44:24.409709
1403,220,22,promotion,电子能够经营正在空间.,今日爆款，立省7元,app://page/promotion/899,,2025-07-03 00:04:56.409709,2025-07-03 00:04:56.409709,,t,f,,2025-07-03 00:04:56.409709
1404,235,,social,网上而且.,杨桂英关注了你,app://page/social/262,,2026-01-02 05:47:11.409709,2026-01-02 05:47:11.409709,2026-01-03 03:16:11.409709,t,t,,2026-01-02 05:47:11.409709
1405,140,2,promotion,特别进入.,限时特惠！7折起,app://page/promotion/750,,2025-06-24 15:51:29.409709,2025-06-24 15:51:29.409709,2025-06-25 02:15:29.409709,t,t,,2025-06-24 15:51:29.409709
1406,111,,social,要求能够.,谭丹给你发来了私信,app://page/social/955,,2025-10-13 01:31:03.409709,2025-10-13 01:31:03.409709,,t,f,,2025-10-13 01:31:03.409709
1407,216,,reminder,销售专业图片过程地方.,会员即将到期，续费享优惠,app://page/reminder/906,,2025-03-07 18:21:51.409709,2025-03-07 18:21:51.409709,2025-03-08 03:29:51.409709,t,t,,2025-03-07 18:21:51.409709
1408,323,,order,无法组织时间.,订单已完成，期待您的评价,app://page/order/225,,2025-11-20 01:57:41.409709,2025-11-20 01:57:41.409709,,t,f,,2025-11-20 01:57:41.409709
1409,494,,order,一定一直位置.,订单已完成，期待您的评价,app://page/order/341,,2025-03-13 02:48:25.409709,2025-03-13 02:48:25.409709,,t,f,,2025-03-13 02:48:25.409709
1410,432,,system,如此开始作者数据成为.,系统维护通知,app://page/system/519,,2025-07-16 08:25:47.409709,2025-07-16 08:25:47.409709,,t,f,,2025-07-16 08:25:47.409709
1411,368,9,promotion,任何人民说明增加增加.,今日爆款，立省7元,app://page/promotion/480,,2025-12-04 21:27:28.409709,2025-12-04 21:27:28.409709,,t,f,,2025-12-04 21:27:28.409709
1412,129,,system,出来而且表示.,隐私政策更新,app://page/system/265,,2025-11-16 19:40:50.409709,2025-11-16 19:40:50.409709,,t,f,,2025-11-16 19:40:50.409709
1413,263,,order,威望都是没有实现.,订单已完成，期待您的评价,app://page/order/15,,2025-09-25 03:19:17.409709,2025-09-25 03:19:17.409709,2025-09-27 01:20:17.409709,t,t,,2025-09-25 03:19:17.409709
1414,382,,order,重要有限质量类型.,您的订单已发货,app://page/order/139,,2025-02-25 04:20:23.409709,2025-02-25 04:20:23.409709,,t,f,,2025-02-25 04:20:23.409709
1415,374,,social,品牌我们.,你的帖子收到了新评论,app://page/social/624,,2025-03-02 15:33:35.409709,2025-03-02 15:33:35.409709,,t,f,,2025-03-02 15:33:35.409709
1416,76,30,promotion,产品程序.,专属福利，速来领取,app://page/promotion/666,,2025-12-23 16:08:56.409709,2025-12-23 16:08:56.409709,,t,f,,2025-12-23 16:08:56.409709
1417,97,,reminder,下载完成.,购物车商品降价了,app://page/reminder/564,,2025-08-04 14:19:54.409709,2025-08-04 14:19:54.409709,,t,f,,2025-08-04 14:19:54.409709
1418,172,,system,有些所以操作.,系统维护通知,app://page/system/389,,2025-11-25 01:43:00.409709,2025-11-25 01:43:00.409709,,t,f,,2025-11-25 01:43:00.409709
1419,200,22,promotion,中国喜欢.,限时特惠！6折起,app://page/promotion/271,,2025-02-18 07:22:36.409709,2025-02-18 07:22:36.409709,,t,f,,2025-02-18 07:22:36.409709
1420,186,,social,这个合作开始各种作品.,刘成关注了你,app://page/social/490,,2025-07-29 08:38:34.409709,2025-07-29 08:38:34.409709,,t,f,,2025-07-29 08:38:34.409709
1421,184,,reminder,部分关系城市.,会员即将到期，续费享优惠,app://page/reminder/467,,2025-02-04 12:01:12.409709,2025-02-04 12:01:12.409709,,t,f,,2025-02-04 12:01:12.409709
1422,216,31,promotion,这种继续注意.,专属福利，速来领取,app://page/promotion/893,,2025-10-20 01:49:53.409709,2025-10-20 01:49:53.409709,,t,f,,2025-10-20 01:49:53.409709
1423,428,,reminder,准备东西经济以上.,购物车商品降价了,app://page/reminder/537,,2025-09-28 08:43:35.409709,2025-09-28 08:43:35.409709,,t,f,,2025-09-28 08:43:35.409709
1424,285,,reminder,帮助朋友必须.,会员即将到期，续费享优惠,app://page/reminder/599,,2025-05-12 10:56:11.409709,2025-05-12 10:56:11.409709,,t,f,,2025-05-12 10:56:11.409709
1425,246,,system,看到情况任何名称日本.,系统维护通知,app://page/system/414,,2025-06-30 13:07:59.409709,2025-06-30 13:07:59.409709,,t,f,,2025-06-30 13:07:59.409709
1426,290,,order,可以来源经营更新.,您的订单已发货,app://page/order/722,,2025-10-19 05:45:49.409709,2025-10-19 05:45:49.409709,,t,f,,2025-10-19 05:45:49.409709
1427,23,,order,来自项目计划然后.,订单已完成，期待您的评价,app://page/order/176,,2025-06-29 02:00:07.409709,2025-06-29 02:00:07.409709,,t,f,,2025-06-29 02:00:07.409709
1428,498,12,promotion,东西两个单位中国系统.,限时特惠！4折起,app://page/promotion/13,,2025-08-19 17:22:40.409709,2025-08-19 17:22:40.409709,,t,f,,2025-08-19 17:22:40.409709
1429,319,,reminder,开始质量原因电脑.,会员即将到期，续费享优惠,app://page/reminder/404,,2025-06-28 00:35:01.409709,2025-06-28 00:35:01.409709,,t,f,,2025-06-28 00:35:01.409709
1430,317,,social,重要设计.,李凤英关注了你,app://page/social/900,,2025-06-23 18:29:27.409709,2025-06-23 18:29:27.409709,,t,f,,2025-06-23 18:29:27.409709
1431,152,11,promotion,文章公司注意.,限时特惠！4折起,app://page/promotion/994,,2025-04-17 22:00:58.409709,2025-04-17 22:00:58.409709,,t,f,,2025-04-17 22:00:58.409709
1432,53,,reminder,行业专业基本.,会员即将到期，续费享优惠,app://page/reminder/253,,2025-11-05 05:07:01.409709,2025-11-05 05:07:01.409709,,t,f,,2025-11-05 05:07:01.409709
1433,318,,order,自己必须作者.,订单已完成，期待您的评价,app://page/order/248,,2025-08-05 14:51:33.409709,2025-08-05 14:51:33.409709,,t,f,,2025-08-05 14:51:33.409709
1434,21,,reminder,一起人民来自学校.,会员即将到期，续费享优惠,app://page/reminder/18,,2025-11-16 12:52:14.409709,2025-11-16 12:52:14.409709,,t,f,,2025-11-16 12:52:14.409709
1435,371,,system,系统组织到了文化得到.,新功能上线,app://page/system/274,,2025-07-06 03:31:27.409709,2025-07-06 03:31:27.409709,,t,f,,2025-07-06 03:31:27.409709
1436,453,,promotion,如此有限.,今日爆款，立省5元,app://page/promotion/625,,2025-05-14 04:37:17.409709,2025-05-14 04:37:17.409709,,t,f,,2025-05-14 04:37:17.409709
1437,378,,social,还是地址一定目前.,谭帅给你发来了私信,app://page/social/447,,2025-11-21 18:59:31.409709,2025-11-21 18:59:31.409709,,t,f,,2025-11-21 18:59:31.409709
1438,117,,reminder,单位以下必须认为.,购物车商品降价了,app://page/reminder/920,,2025-10-16 22:13:40.409709,2025-10-16 22:13:40.409709,2025-10-17 11:45:40.409709,t,t,,2025-10-16 22:13:40.409709
1439,138,40,promotion,生活资源一种计划.,专属福利，速来领取,app://page/promotion/779,,2025-09-11 04:17:39.409709,2025-09-11 04:17:39.409709,,t,f,,2025-09-11 04:17:39.409709
1440,337,33,promotion,详细实现.,限时特惠！8折起,app://page/promotion/797,,2025-04-01 00:08:26.409709,2025-04-01 00:08:26.409709,2025-04-02 04:54:26.409709,t,t,,2025-04-01 00:08:26.409709
1441,465,,system,之间能力中文成为.,隐私政策更新,app://page/system/923,,2025-06-03 11:25:12.409709,2025-06-03 11:25:12.409709,,t,f,,2025-06-03 11:25:12.409709
1442,218,,order,这些的人系统.,订单已完成，期待您的评价,app://page/order/296,,2025-05-16 22:09:03.409709,2025-05-16 22:09:03.409709,,t,f,,2025-05-16 22:09:03.409709
1443,295,,reminder,为什显示论坛美国.,购物车商品降价了,app://page/reminder/970,,2025-02-10 20:03:38.409709,2025-02-10 20:03:38.409709,,t,f,,2025-02-10 20:03:38.409709
1444,130,,reminder,销售解决.,收藏的商品即将售罄,app://page/reminder/408,,2025-09-24 04:37:28.409709,2025-09-24 04:37:28.409709,,t,f,,2025-09-24 04:37:28.409709
1445,137,,social,也是其实.,你的帖子收到了新评论,app://page/social/484,,2026-01-23 17:03:12.409709,2026-01-23 17:03:12.409709,,t,f,,2026-01-23 17:03:12.409709
1446,263,26,promotion,发表不断.,专属福利，速来领取,app://page/promotion/242,,2025-06-14 23:27:17.409709,2025-06-14 23:27:17.409709,,t,f,,2025-06-14 23:27:17.409709
1447,136,,system,电话认为研究时间有关.,系统维护通知,app://page/system/987,,2025-05-18 20:45:33.409709,2025-05-18 20:45:33.409709,,t,f,,2025-05-18 20:45:33.409709
1448,353,,system,网站必须客户.,系统维护通知,app://page/system/574,,2025-03-24 21:13:48.409709,2025-03-24 21:13:48.409709,,t,f,,2025-03-24 21:13:48.409709
