item_id,order_id,product_id,product_name,sku_id,sku_name,quantity,unit_price,discount_amount,actual_amount,created_at
1073,190172636618,105,优质德尔玛 拖把,105,,1,21.54,0.00,21.54,2025-11-07 11:14:01.499656
1074,190172636618,11,热卖帮宝适 遥控玩具,11,,1,1294.55,228.45,1294.55,2025-11-07 11:14:01.499656
1075,190172636618,187,经典SK-II 女士香水,187,,1,312.35,55.12,312.35,2025-11-07 11:14:01.499656
1076,561780331009,126,百草味 坚果,126,,2,272.84,60.62,545.68,2025-12-12 15:29:29.499656
1077,561780331009,78,经典vivo 笔记本,78,,1,5975.81,663.98,5975.81,2025-12-12 15:29:29.499656
1078,561780331009,74,新款三星 游戏手机,74,,1,477.95,0.00,477.95,2025-12-12 15:29:29.499656
1079,891550834968,96,时尚完美日记 面膜,96,,1,135.89,0.00,135.89,2025-12-15 15:03:55.499656
1080,151726057065,17,惠氏 婴儿推车,17,,1,1678.17,0.00,1678.17,2026-01-05 11:48:56.499656
1081,151726057065,111,苹果 智能音箱,111,,1,6067.71,0.00,6067.71,2026-01-05 11:48:56.499656
1082,199062784754,98,时尚欧莱雅 中性香水,98,,3,5391.44,851.28,16174.32,2025-12-05 16:12:56.499656
1083,199062784754,25,时尚匹克 运动裤,25,,1,136.61,24.11,136.61,2025-12-05 16:12:56.499656
1084,199062784754,43,经典百草味 大米,43,,1,565.03,0.00,565.03,2025-12-05 16:12:56.499656
1085,199062784754,74,新款三星 游戏手机,74,,3,430.16,143.37,1290.48,2025-12-05 16:12:56.499656
1086,958751428999,1,优质戴森 电热水壶,1,,2,148.62,15.64,297.24,2025-12-30 13:24:11.499656
1087,958751428999,145,热卖小米 空调,145,,2,323.05,0.00,646.10,2025-12-30 13:24:11.499656
1088,547271725689,99,优质百雀羚 洁面,99,,1,220.61,0.00,220.61,2025-11-21 10:12:44.499656
1089,547271725689,166,新款九阳 窗帘,166,,1,212.87,0.00,212.87,2025-11-21 10:12:44.499656
1090,547271725689,71,限定九阳 刀具,71,,1,7174.23,0.00,7174.23,2025-11-21 10:12:44.499656
1091,349470368912,6,优质巴拉巴拉 儿童奶粉,6,,1,757.48,0.00,757.48,2026-01-07 18:53:30.499656
1092,349470368912,189,经典兰蔻 洗发水,189,,2,3296.85,0.00,6593.70,2026-01-07 18:53:30.499656
1093,823695133404,90,限定雅培 毛绒玩具,90,,1,445.44,23.44,445.44,2025-11-14 00:38:42.499656
1094,823695133404,75,美的 垃圾袋,75,,1,4150.45,218.44,4150.45,2025-11-14 00:38:42.499656
1095,823695133404,38,经典宜家 床上用品,38,,1,2857.38,714.35,2857.38,2025-11-14 00:38:42.499656
1096,823695133404,114,新款完美日记 中性香水,114,,1,26.42,6.61,26.42,2025-11-14 00:38:42.499656
1097,823695133404,101,限定格力 消毒柜,101,,3,1367.01,215.85,4101.03,2025-11-14 00:38:42.499656
1098,978207138099,122,优质SK-II 精华,122,,1,3910.11,690.02,3910.11,2026-01-20 06:34:47.499656
1099,861262540482,179,经典SK-II 面膜,179,,3,14.59,4.86,43.77,2025-12-08 17:55:39.499656
1100,861262540482,68,耐克 拉力带,68,,3,228.51,76.17,685.53,2025-12-08 17:55:39.499656
1101,861262540482,129,限定GXG 卫衣,129,,3,5749.20,0.00,17247.60,2025-12-08 17:55:39.499656
1102,490848488450,177,精选森马 套装,177,,1,64.13,3.38,64.13,2026-01-22 16:37:29.499656
1103,490848488450,1,优质戴森 电热水壶,1,,2,156.44,0.00,312.88,2026-01-22 16:37:29.499656
1104,486230420277,187,经典SK-II 女士香水,187,,5,312.35,275.60,1561.75,2026-01-12 23:36:10.499656
1105,486230420277,44,优质完美日记 中性香水,44,,5,19.39,17.10,96.95,2026-01-12 23:36:10.499656
1106,441823610593,147,精选帮宝适 学步车,147,,1,6401.92,0.00,6401.92,2026-01-21 16:42:52.499656
1107,940678609521,165,新款花西子 眉笔,165,,1,2961.26,740.32,2961.26,2025-11-20 06:55:21.499656
1108,940678609521,70,经典ZARA 裤子,70,,2,29.21,0.00,58.42,2025-11-20 06:55:21.499656
1109,914389621293,81,经典森马 裤子,81,,2,1587.16,560.18,3174.32,2025-12-30 13:33:31.499656
1110,914389621293,73,限定海澜之家 衬衫,73,,1,73.92,0.00,73.92,2025-12-30 13:33:31.499656
1111,557822232340,146,热卖GXG 内裤,146,,1,469.72,0.00,469.72,2025-12-10 20:13:25.499656
1112,557822232340,100,新款苏泊尔 窗帘,100,,4,23.23,10.32,92.92,2025-12-10 20:13:25.499656
1113,557822232340,132,限定ZARA 衬衫,132,,3,2286.71,0.00,6860.13,2025-12-10 20:13:25.499656
1114,557822232340,10,新款小米 电饭煲,10,,2,110.46,0.00,220.92,2025-12-10 20:13:25.499656
1115,557822232340,188,精选戴森 洗衣机,188,,1,4895.35,0.00,4895.35,2025-12-10 20:13:25.499656
1116,919870126030,194,热卖洽洽 碳酸饮料,194,,1,17.69,0.00,17.69,2025-12-22 17:48:44.499656
1117,919870126030,137,蒙牛 水果,137,,1,5865.06,0.00,5865.06,2025-12-22 17:48:44.499656
1118,919870126030,103,限定农夫山泉 肉类,103,,1,1253.52,0.00,1253.52,2025-12-22 17:48:44.499656
1119,919870126030,119,限定森马 裤子,119,,1,4008.09,0.00,4008.09,2025-12-22 17:48:44.499656
1120,307807902351,80,限定格力 油烟机,80,,2,5297.22,0.00,10594.44,2026-01-05 06:25:14.499656
1121,307807902351,113,热卖vivo 老人机,113,,1,4272.09,0.00,4272.09,2026-01-05 06:25:14.499656
1122,654144485296,37,优质蒙牛 肉类,37,,1,599.99,31.58,599.99,2025-11-20 21:56:42.499656
1123,654144485296,9,热卖宜家 床上用品,9,,1,1515.47,79.76,1515.47,2025-11-20 21:56:42.499656
1124,168622923598,100,新款苏泊尔 窗帘,100,,1,25.81,0.00,25.81,2025-12-07 06:53:25.499656
1125,168622923598,20,优质网易严选 保鲜盒,20,,1,779.53,194.88,779.53,2025-12-07 06:53:25.499656
1126,168622923598,113,热卖vivo 老人机,113,,1,4058.49,213.60,4058.49,2025-12-07 06:53:25.499656
1127,168622923598,142,经典索尼 游戏手机,142,,4,23.78,10.56,95.12,2025-12-07 06:53:25.499656
1128,514571013766,53,热卖森马 衬衫,53,,2,691.01,153.56,1382.02,2025-11-17 06:52:48.499656
1129,514571013766,167,时尚H&M 衬衫,167,,1,7594.41,0.00,7594.41,2025-11-17 06:52:48.499656
1130,514571013766,127,经典欧莱雅 精华,127,,1,94.01,0.00,94.01,2025-11-17 06:52:48.499656
1131,661669441146,49,限定联想 老人机,49,,2,822.55,0.00,1645.10,2025-11-08 22:59:19.499656
1132,606162998818,100,新款苏泊尔 窗帘,100,,2,24.52,2.58,49.04,2025-12-30 09:45:53.499656
1133,606162998818,89,限定百草味 饼干,89,,1,325.74,0.00,325.74,2025-12-30 09:45:53.499656
1134,606162998818,42,精选完美日记 牙膏,42,,3,1440.85,480.27,4322.55,2025-12-30 09:45:53.499656
1135,653080869554,132,限定ZARA 衬衫,132,,1,2286.71,0.00,2286.71,2025-12-28 04:55:35.499656
1136,177438425183,43,经典百草味 大米,43,,3,480.28,254.25,1440.84,2025-12-26 09:21:00.499656
1137,782926779631,26,精选农夫山泉 果汁,26,,2,2090.87,0.00,4181.74,2025-12-03 15:02:35.499656
1138,782926779631,74,新款三星 游戏手机,74,,2,430.16,95.58,860.32,2025-12-03 15:02:35.499656
1139,282638766239,25,时尚匹克 运动裤,25,,1,152.68,8.04,152.68,2026-01-10 04:23:27.499656
1140,799326317488,54,优质安踏 拉力带,54,,2,5405.76,0.00,10811.52,2025-12-09 06:39:39.499656
1141,338712367897,7,新款UR 文胸,7,,3,5646.50,891.54,16939.50,2026-01-16 05:36:31.499656
1142,338712367897,64,时尚联想 耳机,64,,1,1279.04,0.00,1279.04,2026-01-16 05:36:31.499656
1143,338712367897,117,新款蒙牛 蜜饯,117,,1,61.17,0.00,61.17,2026-01-16 05:36:31.499656
1144,338712367897,71,限定九阳 刀具,71,,2,6098.10,2152.26,12196.20,2026-01-16 05:36:31.499656
1145,338712367897,138,限定李宁 登山杖,138,,1,5732.39,0.00,5732.39,2026-01-16 05:36:31.499656
1146,572172455430,187,经典SK-II 女士香水,187,,2,367.47,0.00,734.94,2025-11-07 05:47:05.499656
1147,572172455430,146,热卖GXG 内裤,146,,1,399.26,70.46,399.26,2025-11-07 05:47:05.499656
1148,572172455430,36,优质阿迪达斯 篮球鞋,36,,1,3803.46,200.18,3803.46,2025-11-07 05:47:05.499656
1149,798178647895,8,热卖索尼 老人机,8,,1,108.48,12.05,108.48,2025-10-31 23:06:31.499656
1150,798178647895,109,百草味 肉类,109,,1,359.20,0.00,359.20,2025-10-31 23:06:31.499656
1151,992172261388,122,优质SK-II 精华,122,,2,4140.12,920.02,8280.24,2026-01-20 20:50:15.499656
1152,816342865573,25,时尚匹克 运动裤,25,,2,152.68,16.08,305.36,2025-11-01 09:24:39.499656
1153,186617507476,16,精选特步 哑铃,16,,3,78.89,12.45,236.67,2025-12-28 19:46:41.499656
1154,186617507476,179,经典SK-II 面膜,179,,1,15.40,0.81,15.40,2025-12-28 19:46:41.499656
1155,506798452061,143,经典戴森 洗衣机,143,,1,500.06,26.32,500.06,2026-01-01 00:47:35.499656
1156,913110121899,132,限定ZARA 衬衫,132,,2,2286.71,0.00,4573.42,2025-11-23 09:36:54.499656
1157,913110121899,186,贝亲 婴儿奶粉,186,,2,351.87,0.00,703.74,2025-11-23 09:36:54.499656
1158,128936543670,132,限定ZARA 衬衫,132,,1,2286.71,0.00,2286.71,2025-11-30 15:21:06.499656
1159,128936543670,104,精选九阳 地毯,104,,2,53.51,0.00,107.02,2025-11-30 15:21:06.499656
1160,128936543670,28,优质太平鸟 裤子,28,,1,1122.36,59.07,1122.36,2025-11-30 15:21:06.499656
1161,339875897792,179,经典SK-II 面膜,179,,1,15.40,0.81,15.40,2025-11-11 07:04:21.499656
1162,704137358589,121,时尚SK-II 口红,121,,1,4496.12,0.00,4496.12,2025-12-01 01:32:00.499656
1163,527317764193,112,戴森 电视,112,,1,1482.22,0.00,1482.22,2025-12-10 14:01:04.499656
1164,527317764193,115,精选欧莱雅 粉底,115,,1,5433.21,285.96,5433.21,2025-12-10 14:01:04.499656
1165,711257827211,110,热卖海澜之家 裤子,110,,1,152.98,8.05,152.98,2026-01-13 06:19:45.499656
1166,318868869841,164,新款惠普 智能手表,164,,1,130.41,32.60,130.41,2026-01-24 20:00:56.499656
1167,415604439228,15,时尚雅培 积木,15,,1,927.45,0.00,927.45,2026-01-24 10:24:33.499656
1168,415604439228,17,惠氏 婴儿推车,17,,1,1678.17,0.00,1678.17,2026-01-24 10:24:33.499656
1169,839210298850,196,热卖斐乐 登山杖,196,,1,869.19,153.39,869.19,2026-01-21 17:51:58.499656
1170,929506143480,173,优质良品铺子 坚果,173,,3,19.12,0.00,57.36,2025-11-25 13:32:32.499656
1171,929506143480,123,限定格力 吹风机,123,,1,67.84,7.54,67.84,2025-11-25 13:32:32.499656
1172,929506143480,168,时尚特步 篮球鞋,168,,2,182.75,40.60,365.50,2025-11-25 13:32:32.499656
1173,929506143480,50,时尚vivo 手机壳,50,,1,66.93,0.00,66.93,2025-11-25 13:32:32.499656
1174,576442418471,152,限定彪马 睡袋,152,,2,24.53,5.44,49.06,2025-12-17 03:24:45.499656
1175,360761304410,199,精选九阳 地毯,199,,1,637.28,33.54,637.28,2025-11-25 03:14:56.499656
1176,360761304410,117,新款蒙牛 蜜饯,117,,2,61.17,0.00,122.34,2025-11-25 03:14:56.499656
1177,427648595511,117,新款蒙牛 蜜饯,117,,1,61.17,0.00,61.17,2026-01-08 04:38:52.499656
1178,427648595511,72,热卖彪马 帐篷,72,,2,42.70,15.06,85.40,2026-01-08 04:38:52.499656
1179,427648595511,114,新款完美日记 中性香水,114,,1,33.03,0.00,33.03,2026-01-08 04:38:52.499656
1180,172588452915,176,热卖美的 消毒柜,176,,1,5340.88,281.10,5340.88,2026-01-01 05:42:47.499656
1181,136731776251,88,优质耐克 拉力带,88,,1,229.34,0.00,229.34,2025-11-20 15:28:07.499656
1182,136731776251,54,优质安踏 拉力带,54,,2,4594.90,1621.72,9189.80,2025-11-20 15:28:07.499656
1183,136731776251,28,优质太平鸟 裤子,28,,1,1181.43,0.00,1181.43,2025-11-20 15:28:07.499656
1184,136731776251,194,热卖洽洽 碳酸饮料,194,,1,17.69,0.00,17.69,2025-11-20 15:28:07.499656
1185,136731776251,114,新款完美日记 中性香水,114,,2,26.42,13.22,52.84,2025-11-20 15:28:07.499656
1186,829245206853,72,热卖彪马 帐篷,72,,2,45.21,10.04,90.42,2026-01-13 02:40:14.499656
1187,829245206853,106,优质GXG 上衣,106,,2,104.52,11.00,209.04,2026-01-13 02:40:14.499656
1188,829245206853,38,经典宜家 床上用品,38,,2,3571.73,0.00,7143.46,2026-01-13 02:40:14.499656
1189,829245206853,156,新款完美日记 腮红,156,,1,1002.37,0.00,1002.37,2026-01-13 02:40:14.499656
1190,712850787862,67,限定伊利 大米,67,,1,274.90,30.54,274.90,2025-12-28 01:39:32.499656
1191,712850787862,166,新款九阳 窗帘,166,,1,212.87,0.00,212.87,2025-12-28 01:39:32.499656
1192,761475805920,121,时尚SK-II 口红,121,,2,4271.31,449.62,8542.62,2025-10-30 04:19:52.499656
1193,761475805920,63,时尚洽洽 调味品,63,,1,262.60,0.00,262.60,2025-10-30 04:19:52.499656
1194,761475805920,12,时尚统一 水果,12,,2,6766.96,1503.76,13533.92,2025-10-30 04:19:52.499656
1195,761475805920,7,新款UR 文胸,7,,1,5943.68,0.00,5943.68,2025-10-30 04:19:52.499656
1196,401020435572,185,优质波司登 外套,185,,1,2113.11,0.00,2113.11,2025-11-12 06:39:31.499656
1197,902902026804,99,优质百雀羚 洁面,99,,1,220.61,0.00,220.61,2025-11-18 19:30:53.499656
1198,902902026804,188,精选戴森 洗衣机,188,,5,4895.35,0.00,24476.75,2025-11-18 19:30:53.499656
1199,902902026804,140,精选海澜之家 裤子,140,,1,812.85,0.00,812.85,2025-11-18 19:30:53.499656
1200,902902026804,123,限定格力 吹风机,123,,4,75.38,0.00,301.52,2025-11-18 19:30:53.499656
1201,329253570642,39,苏泊尔 空气净化器,39,,1,2643.54,0.00,2643.54,2025-11-09 08:18:20.499656
1202,329253570642,28,优质太平鸟 裤子,28,,1,1181.43,0.00,1181.43,2025-11-09 08:18:20.499656
1203,422958496610,57,热卖匹克 瑜伽垫,57,,3,363.14,0.00,1089.42,2026-01-21 07:15:33.499656
1204,490304776332,142,经典索尼 游戏手机,142,,1,23.78,2.64,23.78,2025-11-23 07:16:13.499656
1205,490304776332,194,热卖洽洽 碳酸饮料,194,,1,17.69,0.00,17.69,2025-11-23 07:16:13.499656
1206,579533043094,24,限定百草味 大米,24,,1,170.56,42.64,170.56,2026-01-10 05:01:48.499656
1207,579533043094,93,九阳 电饭煲,93,,1,603.11,106.43,603.11,2026-01-10 05:01:48.499656
1208,579533043094,198,小米 智能音箱,198,,3,4960.96,0.00,14882.88,2026-01-10 05:01:48.499656
1209,371054692671,141,时尚伊利 水果,141,,1,112.43,5.92,112.43,2025-12-16 04:07:17.499656
1210,371054692671,195,精选三星 智能手表,195,,1,1123.39,0.00,1123.39,2025-12-16 04:07:17.499656
1211,371054692671,163,时尚森马 睡衣,163,,1,4239.34,0.00,4239.34,2025-12-16 04:07:17.499656
1212,371054692671,45,热卖美的 刀具,45,,2,258.40,91.20,516.80,2025-12-16 04:07:17.499656
1213,371054692671,76,精选苏泊尔 榨汁机,76,,3,236.13,0.00,708.39,2025-12-16 04:07:17.499656
1214,815950451968,61,优质蒙牛 大米,61,,2,3296.06,1163.32,6592.12,2025-12-18 08:16:50.499656
1215,751106002361,110,热卖海澜之家 裤子,110,,3,161.03,0.00,483.09,2026-01-17 11:53:58.499656
1216,168848198337,130,热卖好奇 毛绒玩具,130,,1,194.71,21.63,194.71,2025-12-20 16:19:17.499656
1217,927153093167,20,优质网易严选 保鲜盒,20,,1,876.97,97.44,876.97,2025-11-10 20:06:42.499656
1218,927153093167,69,限定OPPO 数据线,69,,1,13.23,0.00,13.23,2025-11-10 20:06:42.499656
1219,927153093167,25,时尚匹克 运动裤,25,,1,136.61,24.11,136.61,2025-11-10 20:06:42.499656
1220,927153093167,105,优质德尔玛 拖把,105,,3,19.39,6.45,58.17,2025-11-10 20:06:42.499656
1221,208079152982,16,精选特步 哑铃,16,,1,70.58,12.46,70.58,2026-01-12 19:31:06.499656
1222,208079152982,62,经典宜家 床上用品,62,,1,6631.44,0.00,6631.44,2026-01-12 19:31:06.499656
1223,208079152982,55,精选科沃斯 扫地机器人,55,,1,59.41,3.13,59.41,2026-01-12 19:31:06.499656
1224,208079152982,195,精选三星 智能手表,195,,1,898.71,224.68,898.71,2026-01-12 19:31:06.499656
1225,337666815254,168,时尚特步 篮球鞋,168,,2,192.90,20.30,385.80,2025-11-18 21:31:17.499656
1226,337666815254,150,新款美的 消毒柜,150,,1,1288.78,0.00,1288.78,2025-11-18 21:31:17.499656
1227,337666815254,122,优质SK-II 精华,122,,1,4600.13,0.00,4600.13,2025-11-18 21:31:17.499656
1228,337666815254,153,三只松鼠 坚果,153,,1,1678.31,0.00,1678.31,2025-11-18 21:31:17.499656
1229,985092694891,193,热卖H&M 衬衫,193,,1,322.33,0.00,322.33,2026-01-17 06:54:29.499656
1230,985092694891,157,优质李宁 瑜伽垫,157,,1,62.32,15.58,62.32,2026-01-17 06:54:29.499656
1231,421589996225,99,优质百雀羚 洁面,99,,1,220.61,0.00,220.61,2025-12-28 01:35:27.499656
1232,238939849463,47,优质珀莱雅 精华,47,,1,28.50,0.00,28.50,2026-01-12 18:42:46.499656
1233,238939849463,85,优质耐克 哑铃,85,,1,132.81,6.99,132.81,2026-01-12 18:42:46.499656
1234,238939849463,75,美的 垃圾袋,75,,1,4150.45,218.44,4150.45,2026-01-12 18:42:46.499656
1235,306964191168,177,精选森马 套装,177,,1,64.13,3.38,64.13,2026-01-08 07:49:05.499656
1236,401713856512,188,精选戴森 洗衣机,188,,2,4895.35,0.00,9790.70,2025-12-19 03:33:23.499656
1237,401713856512,116,新款洽洽 坚果,116,,1,69.10,0.00,69.10,2025-12-19 03:33:23.499656
1238,831192160825,178,新款OPPO 笔记本,178,,2,901.96,0.00,1803.92,2026-01-22 20:59:56.499656
1239,525904004819,145,热卖小米 空调,145,,2,323.05,0.00,646.10,2026-01-14 01:27:03.499656
1240,373441594130,187,经典SK-II 女士香水,187,,4,349.10,73.48,1396.40,2025-10-30 03:29:46.499656
1241,373441594130,7,新款UR 文胸,7,,4,5646.50,1188.72,22586.00,2025-10-30 03:29:46.499656
1242,373441594130,41,限定巴拉巴拉 益智玩具,41,,4,104.11,0.00,416.44,2025-10-30 03:29:46.499656
1243,373441594130,42,精选完美日记 牙膏,42,,2,1520.89,160.10,3041.78,2025-10-30 03:29:46.499656
1244,281703641100,165,新款花西子 眉笔,165,,3,3516.50,555.24,10549.50,2025-11-02 02:11:09.499656
1245,371041303345,72,热卖彪马 帐篷,72,,1,47.72,2.51,47.72,2026-01-11 03:00:27.499656
1246,371041303345,32,时尚OPPO 智能手表,32,,2,1122.62,118.16,2245.24,2026-01-11 03:00:27.499656
1247,371041303345,101,限定格力 消毒柜,101,,1,1367.01,71.95,1367.01,2026-01-11 03:00:27.499656
1248,371041303345,180,新款洽洽 食用油,180,,2,3578.16,0.00,7156.32,2026-01-11 03:00:27.499656
1249,235755284645,126,百草味 坚果,126,,1,287.99,15.16,287.99,2025-11-25 21:28:32.499656
1250,235755284645,79,限定安踏 运动T恤,79,,1,38.96,9.74,38.96,2025-11-25 21:28:32.499656
1251,235755284645,142,经典索尼 游戏手机,142,,3,26.42,0.00,79.26,2025-11-25 21:28:32.499656
1252,563495930043,144,苏泊尔 纸巾,144,,1,420.09,0.00,420.09,2025-11-08 15:26:26.499656
1253,563495930043,29,精选帮宝适 孕妇奶粉,29,,1,1955.51,0.00,1955.51,2025-11-08 15:26:26.499656
1254,232946765714,189,经典兰蔻 洗发水,189,,1,3296.85,0.00,3296.85,2025-11-03 14:05:41.499656
1255,987715675422,31,德尔玛 纸巾,31,,1,7445.60,0.00,7445.60,2025-12-20 18:07:19.499656
1256,987715675422,118,优质统一 碳酸饮料,118,,2,61.99,6.52,123.98,2025-12-20 18:07:19.499656
1257,987715675422,73,限定海澜之家 衬衫,73,,1,73.92,0.00,73.92,2025-12-20 18:07:19.499656
1258,265302069593,161,精选好孩子 积木,161,,1,585.47,0.00,585.47,2026-01-01 15:43:58.499656
1259,478392471690,74,新款三星 游戏手机,74,,3,477.95,0.00,1433.85,2025-12-22 00:16:30.499656
1260,792249662360,99,优质百雀羚 洁面,99,,2,187.52,66.18,375.04,2026-01-14 21:01:47.499656
1261,792249662360,187,经典SK-II 女士香水,187,,3,367.47,0.00,1102.41,2026-01-14 21:01:47.499656
1262,384048425933,182,优质华为 智能手表,182,,1,10.28,0.00,10.28,2026-01-12 10:54:32.499656
1263,384048425933,64,时尚联想 耳机,64,,3,1279.04,0.00,3837.12,2026-01-12 10:54:32.499656
1264,790607473713,130,热卖好奇 毛绒玩具,130,,2,194.71,43.26,389.42,2025-11-14 00:15:17.499656
1265,790607473713,112,戴森 电视,112,,2,1334.00,296.44,2668.00,2025-11-14 00:15:17.499656
1266,537731960523,101,限定格力 消毒柜,101,,2,1438.96,0.00,2877.92,2025-11-02 20:16:34.499656
1267,384860689113,68,耐克 拉力带,68,,2,241.20,25.40,482.40,2025-12-12 19:49:06.499656
1268,384860689113,69,限定OPPO 数据线,69,,1,13.23,0.00,13.23,2025-12-12 19:49:06.499656
1269,272746784323,17,惠氏 婴儿推车,17,,1,1426.44,251.73,1426.44,2025-12-11 14:54:14.499656
1270,272746784323,177,精选森马 套装,177,,2,60.76,13.50,121.52,2025-12-11 14:54:14.499656
1271,272746784323,169,限定耐克 运动套装,169,,4,939.95,0.00,3759.80,2025-12-11 14:54:14.499656
1272,272746784323,94,经典小米 冰箱,94,,1,212.38,11.18,212.38,2025-12-11 14:54:14.499656
1273,364865227290,68,耐克 拉力带,68,,2,228.51,50.78,457.02,2026-01-05 13:06:21.499656
1274,364865227290,20,优质网易严选 保鲜盒,20,,2,876.97,194.88,1753.94,2026-01-05 13:06:21.499656
1275,858441751178,16,精选特步 哑铃,16,,1,74.74,8.30,74.74,2025-11-07 11:05:13.499656
1276,866743033059,118,优质统一 碳酸饮料,118,,5,65.25,0.00,326.25,2025-12-14 14:42:25.499656
1277,248742141141,125,优质帮宝适 婴儿推车,125,,1,4058.64,716.23,4058.64,2025-11-12 04:51:49.499656
1278,743418979988,11,热卖帮宝适 遥控玩具,11,,1,1523.00,0.00,1523.00,2025-12-14 21:33:22.499656
1279,503582667782,49,限定联想 老人机,49,,3,822.55,0.00,2467.65,2025-11-04 09:20:00.499656
1280,503582667782,126,百草味 坚果,126,,1,303.15,0.00,303.15,2025-11-04 09:20:00.499656
1281,498093568658,24,限定百草味 大米,24,,1,213.20,0.00,213.20,2026-01-21 05:57:46.499656
