message_id,sender_id,receiver_id,content,message_type,related_post_id,related_product_id,is_read,sent_at,read_at
2943,6,387,关注你很久了,text,,,t,2025-08-16 23:33:10.408612,
2944,387,6,你的分享太棒了！,text,,,t,2025-08-16 22:56:10.408612,
2945,6,387,作为项目操作位置.,text,,,f,2025-08-16 23:57:10.408612,
2946,387,6,请问方便加个微信吗？,text,,,t,2025-08-17 01:30:10.408612,
2947,6,387,你好，想问一下的话世界希望感觉.,text,,,t,2025-08-16 21:26:10.408612,
2948,387,6,谢谢你的回复,text,,,t,2025-08-17 01:36:10.408612,
2949,221,385,谢谢你的回复,text,,,t,2025-03-22 00:32:02.408612,
2950,385,221,请问方便加个微信吗？,text,,,t,2025-03-22 00:45:02.408612,
2951,221,385,好的，收到,text,,,t,2025-03-22 01:34:02.408612,
2952,385,221,好的，收到,text,,,t,2025-03-22 03:14:02.408612,
2953,221,385,关注你很久了,text,,,t,2025-03-22 03:24:02.408612,
2954,385,221,请问方便加个微信吗？,text,,,t,2025-03-22 02:37:02.408612,
2955,484,100,有时间聊聊吗？,text,,,t,2025-03-15 10:08:30.408612,
2956,100,484,请问方便加个微信吗？,text,,,t,2025-03-15 10:42:30.408612,
2957,484,100,好的，收到,text,,,t,2025-03-15 10:56:30.408612,
2958,100,484,请问方便加个微信吗？,text,,,t,2025-03-15 11:35:30.408612,
2959,484,100,想请教一下,text,,,t,2025-03-15 11:52:30.408612,
2960,100,484,想请教一下,text,,,t,2025-03-15 11:58:30.408612,
2961,484,100,你的分享太棒了！,text,,,t,2025-03-15 14:32:30.408612,
2962,100,484,关注你很久了,image,,,t,2025-03-15 13:45:30.408612,
2963,484,100,请问方便加个微信吗？,text,,,t,2025-03-15 10:24:30.408612,
2964,100,484,有时间聊聊吗？,text,,,t,2025-03-15 17:11:30.408612,
2965,346,242,有时间聊聊吗？,text,,,t,2025-02-01 21:52:23.408612,
2966,242,346,你好，想问一下公司希望国际人民显示经验.,text,,,f,2025-02-01 22:11:23.408612,
2967,346,242,关注你很久了,text,,,f,2025-02-01 23:18:23.408612,
2968,242,346,谢谢你的回复,text,,,t,2025-02-01 22:49:23.408612,
2969,346,242,有时间聊聊吗？,text,,,t,2025-02-02 00:08:23.408612,
2970,35,64,请问方便加个微信吗？,text,,,t,2025-10-19 20:42:38.408612,
2971,64,35,你的分享太棒了！,text,,,t,2025-10-19 21:34:38.408612,
2972,35,64,能分享一下链接吗？,text,,,f,2025-10-19 21:54:38.408612,
2973,64,35,有时间聊聊吗？,text,,,t,2025-10-19 20:45:38.408612,
2974,35,64,关注你很久了,link,,,f,2025-10-19 21:34:38.408612,
2975,64,35,你好，想问一下这里时候自己使用程序登录.,text,,,f,2025-10-19 23:57:38.408612,
2976,35,64,好的，收到,text,,,t,2025-10-20 02:30:38.408612,
2977,64,35,有时间聊聊吗？,text,,,t,2025-10-19 22:27:38.408612,
2978,52,267,表示根据资源组织有关数据.,text,,,t,2025-06-13 10:44:29.408612,
2979,267,52,有时间聊聊吗？,text,,,t,2025-06-13 11:05:29.408612,
2980,52,267,你的分享太棒了！,text,,,t,2025-06-13 11:56:29.408612,
2981,267,52,想请教一下,text,,,t,2025-06-13 11:35:29.408612,
2982,52,267,关注你很久了,text,,,t,2025-06-13 14:04:29.408612,
2983,267,52,你的分享太棒了！,text,,,t,2025-06-13 11:19:29.408612,
2984,52,267,地区他们运行网站.,image,,,t,2025-06-13 11:44:29.408612,
2985,290,219,请问方便加个微信吗？,text,,,t,2025-06-22 19:11:54.408612,
2986,219,290,你的分享太棒了！,text,,,f,2025-06-22 19:41:54.408612,
2987,290,219,关注你很久了,text,,,t,2025-06-22 20:59:54.408612,
2988,317,184,想请教一下,text,,,f,2025-08-04 20:22:53.408612,
2989,184,317,谢谢你的回复,text,,,t,2025-08-04 21:13:53.408612,
2990,317,184,有时间聊聊吗？,text,,,t,2025-08-04 20:34:53.408612,
2991,184,317,虽然论坛电脑文章.,text,,,t,2025-08-04 22:58:53.408612,
2992,317,184,有时间聊聊吗？,text,,,t,2025-08-04 21:26:53.408612,
2993,184,317,你的分享太棒了！,image,,,t,2025-08-05 00:52:53.408612,
2994,317,184,请问方便加个微信吗？,image,,,t,2025-08-04 23:58:53.408612,
2995,184,317,你好，想问一下次数怎么其他国际.,text,,,f,2025-08-04 20:57:53.408612,
2996,317,184,进入地区能够最后其他他们公司.,text,,,t,2025-08-04 23:42:53.408612,
2997,68,66,因此北京以上活动品牌两个已经.,link,,,f,2025-12-05 17:16:38.408612,
2998,66,68,你好，想问一下安全情况因为北京.,text,,,t,2025-12-05 17:45:38.408612,
2999,68,66,好的，收到,text,,,t,2025-12-05 18:50:38.408612,
3000,377,319,你的分享太棒了！,text,,,t,2025-07-10 15:54:55.408612,
3001,319,377,记者使用他们一起希望设备.,image,,,t,2025-07-10 16:51:55.408612,
3002,377,319,能分享一下链接吗？,text,,,f,2025-07-10 16:00:55.408612,
3003,319,377,谢谢你的回复,image,,,f,2025-07-10 16:09:55.408612,
3004,187,471,想请教一下,text,,,t,2025-02-15 00:13:47.408612,
3005,471,187,你好，想问一下学习网上到了使用精华一切他们.,text,,,f,2025-02-15 00:33:47.408612,
3006,187,471,有时间聊聊吗？,text,,,t,2025-02-15 00:47:47.408612,
3007,465,110,有时间聊聊吗？,text,,,t,2025-10-04 18:21:38.408612,
3008,223,357,有时间聊聊吗？,link,,,t,2025-07-23 05:26:15.408612,
3009,357,223,请问方便加个微信吗？,link,,,t,2025-07-23 06:00:15.408612,
3010,223,357,有时间聊聊吗？,text,,,t,2025-07-23 06:14:15.408612,
3011,357,223,发生今年注意政府最大.,text,,,t,2025-07-23 08:05:15.408612,
3012,223,357,关注你很久了,text,,,f,2025-07-23 06:02:15.408612,
3013,357,223,请问方便加个微信吗？,image,,,t,2025-07-23 06:16:15.408612,
3014,223,357,请问方便加个微信吗？,text,,,t,2025-07-23 08:32:15.408612,
3015,357,223,请问方便加个微信吗？,link,,,t,2025-07-23 09:24:15.408612,
3016,223,357,想请教一下,text,,,t,2025-07-23 10:38:15.408612,
3017,289,430,关注你很久了,image,,,t,2025-07-03 17:30:55.408612,
3018,430,289,经验责任能够文件什么状态质量.,text,,,t,2025-07-03 18:04:55.408612,
3019,289,430,有时间聊聊吗？,text,,,f,2025-07-03 18:44:55.408612,
3020,430,289,关注你很久了,text,,,t,2025-07-03 18:12:55.408612,
3021,224,353,这么能力国际不会更新你们一切的是.,text,,,t,2025-08-24 16:19:48.408612,
3022,353,224,好的，收到,text,,,t,2025-08-24 16:25:48.408612,
3023,224,353,你的分享太棒了！,text,,,t,2025-08-24 17:37:48.408612,
3024,353,224,谢谢你的回复,link,,,t,2025-08-24 16:43:48.408612,
3025,224,353,能分享一下链接吗？,text,,,t,2025-08-24 17:35:48.408612,
3026,353,224,能分享一下链接吗？,text,,,t,2025-08-24 18:24:48.408612,
3027,328,418,关注你很久了,text,,,t,2025-06-13 21:02:51.408612,
3028,418,328,你好，想问一下主题人员不能完成.,text,,,f,2025-06-13 21:37:51.408612,
3029,328,418,你好，想问一下次数不同客户到了状态主题.,text,,,t,2025-06-13 22:28:51.408612,
3030,418,328,谢谢你的回复,text,,,f,2025-06-13 22:32:51.408612,
3031,328,418,谢谢你的回复,text,,,f,2025-06-14 00:18:51.408612,
3032,418,328,能分享一下链接吗？,text,,,f,2025-06-14 00:52:51.408612,
3033,339,256,谢谢你的回复,text,,,t,2026-01-09 14:24:26.408612,
3034,256,339,你好，想问一下作者研究是一免费上海.,text,,,f,2026-01-09 15:07:26.408612,
3035,161,64,有时间聊聊吗？,text,,,f,2025-12-26 00:41:16.408612,
3036,64,161,自己拥有拥有感觉.,image,,,t,2025-12-26 01:13:16.408612,
3037,161,64,介绍社区虽然其他只要由于资料.,text,,,t,2025-12-26 01:25:16.408612,
3038,64,161,你的分享太棒了！,text,,,t,2025-12-26 03:05:16.408612,
3039,161,64,你的分享太棒了！,text,,,t,2025-12-26 04:17:16.408612,
3040,64,161,想请教一下,text,,,f,2025-12-26 02:41:16.408612,
3041,161,64,谢谢你的回复,text,,,t,2025-12-26 03:11:16.408612,
3042,64,161,应该也是一个而且当前帖子实现制作.,image,,,t,2025-12-26 01:58:16.408612,
3043,161,64,你的分享太棒了！,text,,,t,2025-12-26 01:21:16.408612,
3044,52,285,你好，想问一下学习规定这样人民.,text,,,t,2025-02-25 15:00:11.408612,
3045,285,52,谢谢你的回复,image,,,t,2025-02-25 15:34:11.408612,
3046,52,285,想请教一下,text,,,t,2025-02-25 15:08:11.408612,
3047,285,52,你的分享太棒了！,text,,,t,2025-02-25 16:57:11.408612,
3048,52,285,好的，收到,text,,,f,2025-02-25 17:04:11.408612,
3049,498,341,有时间聊聊吗？,text,,,t,2025-09-08 15:56:53.408612,
3050,341,498,能分享一下链接吗？,text,,,f,2025-09-08 16:16:53.408612,
3051,498,341,能分享一下链接吗？,text,,,t,2025-09-08 16:32:53.408612,
3052,341,498,你好，想问一下要求喜欢无法查看.,text,,,t,2025-09-08 16:29:53.408612,
3053,187,331,想请教一下,text,,,t,2025-12-20 16:23:18.408612,
3054,331,187,想请教一下,text,,,f,2025-12-20 17:15:18.408612,
3055,187,331,你好，想问一下可以公司公司技术不是的人增加.,text,,,f,2025-12-20 16:29:18.408612,
3056,288,148,有时间聊聊吗？,text,,,t,2025-02-03 08:41:30.408612,
3057,148,288,好的，收到,text,,,t,2025-02-03 09:03:30.408612,
3058,288,148,想请教一下,text,,,t,2025-02-03 09:27:30.408612,
3059,148,288,好的，收到,text,,,t,2025-02-03 11:38:30.408612,
3060,288,148,关注你很久了,text,,,t,2025-02-03 10:05:30.408612,
3061,490,120,能分享一下链接吗？,link,,,t,2025-02-10 06:52:14.408612,
3062,120,490,想请教一下,text,,,t,2025-02-10 07:39:14.408612,
3063,490,120,想请教一下,text,,,t,2025-02-10 07:58:14.408612,
3064,120,490,想请教一下,link,,,f,2025-02-10 08:13:14.408612,
3065,83,101,能分享一下链接吗？,text,,,t,2026-01-21 04:29:13.408612,
3066,101,83,你的分享太棒了！,text,,,t,2026-01-21 05:28:13.408612,
3067,83,101,能分享一下链接吗？,text,,,t,2026-01-21 05:15:13.408612,
3068,101,83,关注你很久了,text,,,t,2026-01-21 06:59:13.408612,
3069,406,286,请问方便加个微信吗？,text,,,f,2025-03-17 14:52:12.408612,
3070,286,406,好的，收到,text,,,f,2025-03-17 15:44:12.408612,
3071,406,286,好的，收到,text,,,t,2025-03-17 15:28:12.408612,
3072,286,406,请问方便加个微信吗？,text,,,t,2025-03-17 14:58:12.408612,
3073,406,286,你好，想问一下一下如此精华显示.,image,,,t,2025-03-17 18:16:12.408612,
3074,286,406,你好，想问一下使用大家部门评论.,text,,,f,2025-03-17 19:52:12.408612,
3075,406,286,研究支持电话经营来自发表积分.,text,,,f,2025-03-17 16:22:12.408612,
3076,286,406,谢谢你的回复,image,,,t,2025-03-17 15:27:12.408612,
3077,406,286,密码首页开发游戏有些上海.,text,,,t,2025-03-17 20:52:12.408612,
3078,286,406,想请教一下,text,,,t,2025-03-17 20:34:12.408612,
3079,330,286,下载就是很多.,image,,,t,2025-04-03 06:18:38.408612,
3080,286,330,关注你很久了,text,,,f,2025-04-03 07:11:38.408612,
3081,330,286,请问方便加个微信吗？,text,,,f,2025-04-03 06:40:38.408612,
3082,286,330,好的，收到,text,,,t,2025-04-03 07:30:38.408612,
3083,330,286,你的分享太棒了！,text,,,t,2025-04-03 10:06:38.408612,
3084,286,330,关注你很久了,text,,,t,2025-04-03 10:53:38.408612,
3085,330,286,好的，收到,text,,,t,2025-04-03 10:42:38.408612,
3086,286,330,你的分享太棒了！,text,,,t,2025-04-03 10:16:38.408612,
3087,299,392,能分享一下链接吗？,text,,,t,2025-02-20 08:34:41.408612,
3088,392,299,你的分享太棒了！,text,,,t,2025-02-20 09:23:41.408612,
3089,299,392,你好，想问一下责任学习为什那些或者合作广告经济.,text,,,t,2025-02-20 09:28:41.408612,
3090,392,299,关注你很久了,text,,,t,2025-02-20 10:01:41.408612,
3091,299,392,谢谢你的回复,text,,,t,2025-02-20 12:30:41.408612,
3092,392,299,有时间聊聊吗？,text,,,t,2025-02-20 09:04:41.408612,
3093,299,392,你的分享太棒了！,text,,,f,2025-02-20 10:46:41.408612,
3094,431,429,请问方便加个微信吗？,image,,,t,2025-04-04 22:29:49.408612,
3095,429,431,想请教一下,text,,,t,2025-04-04 22:33:49.408612,
3096,431,429,关注你很久了,text,,,t,2025-04-04 22:47:49.408612,
3097,234,241,谢谢你的回复,text,,,t,2025-09-17 17:44:05.408612,
3098,241,234,请问方便加个微信吗？,text,,,t,2025-09-17 18:07:05.408612,
3099,234,241,你好，想问一下中国很多需要科技知道这些决定.,text,,,f,2025-09-17 19:06:05.408612,
3100,241,234,主要音乐学生能够个人登录记者虽然.,text,,,t,2025-09-17 19:50:05.408612,
3101,234,241,你好，想问一下功能当前电子当前位置时候一下.,text,,,t,2025-09-17 21:20:05.408612,
3102,241,234,有时间聊聊吗？,text,,,f,2025-09-17 20:04:05.408612,
3103,234,241,相关深圳大学规定业务来自.,text,,,t,2025-09-17 20:38:05.408612,
3104,241,234,好的，收到,text,,,t,2025-09-17 17:51:05.408612,
3105,234,241,有时间聊聊吗？,link,,,t,2025-09-17 22:00:05.408612,
3106,389,218,好的，收到,text,,,t,2025-04-10 14:23:02.408612,
3107,258,166,你好，想问一下汽车发表科技国际你的什么.,text,,,f,2025-03-17 20:25:13.408612,
3108,166,258,有时间聊聊吗？,text,,,t,2025-03-17 20:55:13.408612,
3109,258,166,谢谢你的回复,text,,,f,2025-03-17 22:11:13.408612,
3110,166,258,有时间聊聊吗？,text,,,t,2025-03-17 22:10:13.408612,
3111,258,166,谢谢你的回复,text,,,f,2025-03-18 00:09:13.408612,
3112,166,258,想请教一下,text,,,t,2025-03-17 20:45:13.408612,
3113,258,166,有时间聊聊吗？,image,,,f,2025-03-17 21:37:13.408612,
3114,166,258,好的，收到,text,,,f,2025-03-17 21:00:13.408612,
3115,258,166,谢谢你的回复,text,,,t,2025-03-18 01:05:13.408612,
3116,233,340,发现音乐次数设备用户业务资料.,text,,,t,2025-12-08 06:00:34.408612,
3117,340,233,你好，想问一下以及学生成功知道.,link,,,f,2025-12-08 06:51:34.408612,
3118,233,340,请问方便加个微信吗？,text,,,t,2025-12-08 06:58:34.408612,
3119,340,233,谢谢你的回复,text,,,f,2025-12-08 08:03:34.408612,
3120,233,340,能分享一下链接吗？,text,,,t,2025-12-08 08:48:34.408612,
3121,340,233,好的，收到,text,,,t,2025-12-08 10:40:34.408612,
3122,233,340,谢谢你的回复,text,,,t,2025-12-08 07:48:34.408612,
3123,340,233,谢谢你的回复,text,,,t,2025-12-08 11:22:34.408612,
3124,233,340,请问方便加个微信吗？,text,,,t,2025-12-08 12:16:34.408612,
3125,340,233,谢谢你的回复,text,,,t,2025-12-08 09:45:34.408612,
3126,44,268,好的，收到,text,,,t,2025-06-09 02:39:33.408612,
3127,268,44,关注你很久了,text,,,f,2025-06-09 02:44:33.408612,
3128,201,82,想请教一下,link,,,f,2025-03-31 16:15:09.408612,
3129,82,201,谢谢你的回复,text,,,t,2025-03-31 16:27:09.408612,
3130,201,82,谢谢你的回复,image,,,t,2025-03-31 16:23:09.408612,
3131,82,201,好的，收到,image,,,t,2025-03-31 18:21:09.408612,
3132,201,82,能分享一下链接吗？,text,,,t,2025-03-31 16:19:09.408612,
3133,82,201,谢谢你的回复,text,,,t,2025-03-31 18:25:09.408612,
3134,201,82,请问方便加个微信吗？,text,,,t,2025-03-31 18:39:09.408612,
3135,82,201,其实今年然后业务信息比较不过.,text,,,t,2025-03-31 18:28:09.408612,
3136,201,82,你好，想问一下非常发布或者那么能力东西还是.,text,,,t,2025-03-31 16:31:09.408612,
3137,82,201,关注你很久了,text,,,t,2025-03-31 20:09:09.408612,
3138,80,23,你的分享太棒了！,text,,,t,2025-07-07 20:15:34.408612,
3139,23,80,法律服务一个下载完全经济等级.,text,,,f,2025-07-07 20:34:34.408612,
3140,214,188,管理以上一般孩子同时.,text,,,t,2025-06-23 16:14:13.408612,
3141,188,214,好的，收到,text,,,t,2025-06-23 17:13:13.408612,
3142,84,276,你好，想问一下能力正在教育这么.,link,,,t,2025-09-28 16:51:53.408612,
3143,314,394,好的，收到,text,,,t,2025-05-13 17:08:40.408612,
3144,394,314,请问方便加个微信吗？,image,,,t,2025-05-13 18:02:40.408612,
3145,314,394,想请教一下,text,,,f,2025-05-13 17:48:40.408612,
3146,394,314,请问方便加个微信吗？,text,,,t,2025-05-13 17:17:40.408612,
3147,314,394,想请教一下,text,,,t,2025-05-13 17:52:40.408612,
3148,394,314,请问方便加个微信吗？,text,,,t,2025-05-13 21:13:40.408612,
3149,314,394,能分享一下链接吗？,text,,,f,2025-05-13 18:08:40.408612,
3150,394,314,好的，收到,text,,,t,2025-05-13 17:36:40.408612,
3151,370,159,请问方便加个微信吗？,text,,,t,2025-05-10 15:46:18.408612,
3152,159,370,请问方便加个微信吗？,text,,,f,2025-05-10 15:48:18.408612,
3153,386,277,你的分享太棒了！,text,,,t,2026-01-19 12:07:58.408612,
3154,277,386,请问方便加个微信吗？,text,,,f,2026-01-19 12:48:58.408612,
3155,386,277,想请教一下,text,,,t,2026-01-19 12:51:58.408612,
3156,277,386,谢谢你的回复,text,,,t,2026-01-19 12:46:58.408612,
3157,386,277,关注你很久了,text,,,f,2026-01-19 12:19:58.408612,
3158,277,386,不过社会汽车虽然.,text,,,t,2026-01-19 12:17:58.408612,
3159,386,277,谢谢你的回复,text,,,t,2026-01-19 12:37:58.408612,
3160,319,119,你好，想问一下解决包括报告方式.,text,,,t,2025-04-07 10:30:22.408612,
3161,119,319,请问方便加个微信吗？,text,,,t,2025-04-07 11:18:22.408612,
3162,319,119,有时间聊聊吗？,text,,,t,2025-04-07 11:44:22.408612,
3163,119,319,你的分享太棒了！,text,,,t,2025-04-07 13:06:22.408612,
3164,319,119,你好，想问一下他们积分表示经验专业经营计划.,text,,,f,2025-04-07 12:58:22.408612,
3165,119,319,能分享一下链接吗？,image,,,t,2025-04-07 12:35:22.408612,
3166,319,119,好的，收到,image,,,t,2025-04-07 12:42:22.408612,
3167,119,319,公司可是一点操作方式觉得.,text,,,t,2025-04-07 12:43:22.408612,
3168,100,306,你的分享太棒了！,link,,,f,2026-01-14 02:14:59.408612,
3169,306,100,你好，想问一下女人来自只有世界的话您的.,text,,,t,2026-01-14 02:58:59.408612,
3170,104,14,想请教一下,text,,,f,2025-12-16 09:43:29.408612,
3171,14,104,谢谢你的回复,text,,,t,2025-12-16 09:49:29.408612,
3172,435,465,关注你很久了,image,,,t,2025-06-19 11:30:36.408612,
3173,465,435,你好，想问一下当前合作主要关于全国学校企业.,text,,,t,2025-06-19 11:59:36.408612,
3174,435,465,想请教一下,text,,,t,2025-06-19 12:32:36.408612,
3175,465,435,你的分享太棒了！,text,,,t,2025-06-19 12:54:36.408612,
3176,435,465,有时间聊聊吗？,text,,,f,2025-06-19 13:34:36.408612,
3177,88,89,你好，想问一下研究浏览方面他们加入密码当然.,image,,,t,2025-03-29 23:21:59.408612,
3178,89,88,谢谢你的回复,text,,,t,2025-03-29 23:33:59.408612,
3179,88,89,你的分享太棒了！,text,,,t,2025-03-30 00:01:59.408612,
3180,89,88,好的，收到,text,,,t,2025-03-30 00:03:59.408612,
3181,88,89,想请教一下,text,,,t,2025-03-30 01:33:59.408612,
3182,184,314,你好，想问一下内容时候科技可能说明文化位置.,text,,,f,2025-08-26 16:36:25.408612,
3183,314,184,好的，收到,image,,,t,2025-08-26 17:21:25.408612,
3184,184,314,关注你很久了,text,,,t,2025-08-26 18:20:25.408612,
3185,314,184,你好，想问一下比较增加完成其中有些个人.,text,,,t,2025-08-26 18:00:25.408612,
3186,278,335,好的，收到,image,,,t,2025-06-26 19:44:44.408612,
3187,335,278,有时间聊聊吗？,text,,,t,2025-06-26 19:48:44.408612,
3188,278,335,谢谢你的回复,text,,,t,2025-06-26 21:06:44.408612,
