session_id,user_id,device_id,start_time,end_time,duration_seconds,event_count,page_view_count,is_bounce,entry_page,exit_page,traffic_source,utm_source,utm_medium,utm_campaign,created_at
1638,139,device_139_2,2025-11-29 17:20:23.615573,2025-11-29 17:39:08.615573,1125,21,14,f,home,settings,organic,organic,referral,new_user,2026-01-25 02:16:11.657608
1639,473,device_473_2,2025-11-18 19:31:33.615573,2025-11-18 19:34:39.615573,186,38,8,f,home,cart,referral,direct,banner,brand_day,2026-01-25 02:16:11.657608
1640,128,device_128_2,2025-11-17 21:10:38.615573,2025-11-17 21:14:31.615573,233,10,8,f,home,favorites,email,organic,referral,brand_day,2026-01-25 02:16:11.657608
1641,115,device_115_2,2025-12-05 06:45:34.615573,2025-12-05 06:46:11.615573,37,20,8,t,post_feed,settings,organic,organic,organic,recall,2026-01-25 02:16:11.657608
1642,318,device_318_2,2026-01-13 05:45:38.615573,2026-01-13 05:53:32.615573,474,13,10,f,product_detail,coupon_center,email,xiaohongshu,banner,recall,2026-01-25 02:16:11.657608
1643,305,device_305_2,2025-11-26 21:41:38.615573,2025-11-26 22:03:32.615573,1314,44,8,f,post_feed,post_detail,direct,direct,paid,double11,2026-01-25 02:16:11.657608
1644,434,device_434_3,2025-10-30 03:48:26.615573,2025-10-30 04:03:42.615573,916,15,2,f,post_feed,messages,email,weixin,push,618,2026-01-25 02:16:11.657608
1645,178,device_178_2,2025-12-28 07:24:43.615573,2025-12-28 07:36:03.615573,680,50,11,f,home,favorites,referral,organic,referral,recall,2026-01-25 02:16:11.657608
1646,53,device_53_1,2025-11-14 23:03:20.615573,2025-11-14 23:27:43.615573,1463,11,20,f,post_feed,checkout,social,douyin,organic,recall,2026-01-25 02:16:11.657608
1647,348,device_348_3,2025-12-20 19:42:17.615573,2025-12-20 19:56:58.615573,881,27,5,f,home,coupon_center,referral,organic,paid,spring_sale,2026-01-25 02:16:11.657608
1648,273,device_273_1,2025-11-07 19:18:32.615573,2025-11-07 19:23:37.615573,305,3,15,f,post_feed,profile,paid,baidu,paid,spring_sale,2026-01-25 02:16:11.657608
1649,361,device_361_2,2026-01-01 13:53:03.615573,2026-01-01 13:59:16.615573,373,7,14,f,product_detail,profile,direct,xiaohongshu,push,618,2026-01-25 02:16:11.657608
1650,500,device_500_2,2025-11-27 06:48:39.615573,2025-11-27 07:08:03.615573,1164,4,7,f,home,home,referral,douyin,push,new_user,2026-01-25 02:16:11.657608
1651,179,device_179_3,2025-12-20 13:27:09.615573,2025-12-20 13:56:28.615573,1759,11,16,f,product_detail,profile,paid,weixin,organic,recall,2026-01-25 02:16:11.657608
1652,158,device_158_2,2025-11-05 21:56:42.615573,2025-11-05 22:09:07.615573,745,14,10,f,product_detail,order_detail,direct,weixin,paid,spring_sale,2026-01-25 02:16:11.657608
1653,304,device_304_3,2025-12-03 02:47:54.615573,2025-12-03 03:16:26.615573,1712,20,19,f,post_feed,order_list,social,direct,banner,recall,2026-01-25 02:16:11.657608
1654,495,device_495_1,2026-01-16 12:45:26.615573,2026-01-16 12:57:31.615573,725,35,5,f,product_detail,home,organic,baidu,organic,recall,2026-01-25 02:16:11.657608
1655,55,device_55_1,2025-11-15 17:58:37.615573,2025-11-15 18:08:06.615573,569,5,17,f,post_feed,order_list,email,xiaohongshu,banner,,2026-01-25 02:16:11.657608
1656,286,device_286_2,2026-01-15 02:58:30.615573,2026-01-15 03:23:42.615573,1512,5,5,f,post_feed,product_detail,social,weixin,organic,recall,2026-01-25 02:16:11.657608
1657,186,device_186_3,2025-11-03 03:17:15.615573,2025-11-03 03:44:09.615573,1614,34,12,f,home,profile,referral,xiaohongshu,push,618,2026-01-25 02:16:11.657608
1658,263,device_263_1,2025-11-25 20:44:20.615573,2025-11-25 20:52:29.615573,489,12,9,f,home,order_list,organic,xiaohongshu,organic,618,2026-01-25 02:16:11.657608
1659,138,device_138_1,2025-12-10 21:25:44.615573,2025-12-10 21:38:17.615573,753,39,17,f,product_detail,cart,organic,weixin,banner,,2026-01-25 02:16:11.657608
1660,405,device_405_2,2025-11-23 19:04:59.615573,2025-11-23 19:09:14.615573,255,11,14,f,home,category,email,weixin,paid,spring_sale,2026-01-25 02:16:11.657608
1661,477,device_477_3,2026-01-23 19:09:55.615573,2026-01-23 19:14:58.615573,303,41,4,f,product_detail,order_detail,referral,weixin,banner,618,2026-01-25 02:16:11.657608
1662,65,device_65_2,2025-12-28 07:08:22.615573,2025-12-28 07:19:39.615573,677,47,9,f,post_feed,profile,organic,weixin,organic,brand_day,2026-01-25 02:16:11.657608
1663,314,device_314_1,2026-01-21 20:56:29.615573,2026-01-21 21:21:24.615573,1495,16,20,f,product_detail,settings,social,baidu,banner,brand_day,2026-01-25 02:16:11.657608
1664,259,device_259_3,2025-12-21 18:47:49.615573,2025-12-21 19:08:39.615573,1250,36,14,f,post_feed,product_detail,organic,direct,push,new_user,2026-01-25 02:16:11.657608
1665,187,device_187_1,2026-01-08 12:00:58.615573,2026-01-08 12:18:35.615573,1057,21,6,f,product_detail,order_detail,paid,xiaohongshu,push,double11,2026-01-25 02:16:11.657608
1666,471,device_471_1,2025-11-13 09:44:13.615573,2025-11-13 09:46:47.615573,154,50,14,f,post_feed,favorites,paid,weixin,organic,,2026-01-25 02:16:11.657608
1667,409,device_409_3,2026-01-08 13:06:08.615573,2026-01-08 13:31:36.615573,1528,10,12,f,post_feed,coupon_center,referral,direct,banner,double11,2026-01-25 02:16:11.657608
1668,427,device_427_2,2025-11-08 19:58:10.615573,2025-11-08 19:59:44.615573,94,48,6,f,product_detail,order_detail,direct,weixin,organic,brand_day,2026-01-25 02:16:11.657608
1669,421,device_421_3,2025-12-01 20:55:18.615573,2025-12-01 21:12:36.615573,1038,44,20,f,product_detail,product_detail,email,xiaohongshu,banner,double11,2026-01-25 02:16:11.657608
1670,270,device_270_1,2026-01-22 09:48:02.615573,2026-01-22 10:11:50.615573,1428,24,5,f,home,profile,email,direct,referral,brand_day,2026-01-25 02:16:11.657608
1671,98,device_98_2,2025-12-17 20:56:01.615573,2025-12-17 21:05:28.615573,567,42,13,f,product_detail,category,social,xiaohongshu,banner,double11,2026-01-25 02:16:11.657608
1672,223,device_223_1,2025-11-14 06:33:37.615573,2025-11-14 06:41:26.615573,469,9,10,f,home,settings,referral,baidu,referral,new_user,2026-01-25 02:16:11.657608
1673,100,device_100_2,2026-01-19 05:41:33.615573,2026-01-19 06:06:39.615573,1506,25,8,f,home,favorites,email,organic,push,recall,2026-01-25 02:16:11.657608
1674,454,device_454_3,2025-11-12 20:56:05.615573,2025-11-12 21:19:05.615573,1380,30,3,f,product_detail,product_detail,social,douyin,paid,spring_sale,2026-01-25 02:16:11.657608
1675,285,device_285_1,2025-12-09 23:44:34.615573,2025-12-10 00:12:52.615573,1698,34,10,f,post_feed,coupon_center,direct,direct,push,,2026-01-25 02:16:11.657608
1676,448,device_448_1,2025-12-16 10:04:57.615573,2025-12-16 10:11:59.615573,422,24,20,f,post_feed,search,direct,weixin,paid,spring_sale,2026-01-25 02:16:11.657608
1677,276,device_276_2,2025-12-21 23:44:52.615573,2025-12-22 00:02:48.615573,1076,48,15,f,home,search,paid,weixin,banner,brand_day,2026-01-25 02:16:11.657608
1678,292,device_292_2,2025-11-16 23:12:36.615573,2025-11-16 23:37:20.615573,1484,16,2,f,post_feed,order_detail,email,direct,paid,,2026-01-25 02:16:11.657608
1679,398,device_398_1,2025-12-04 13:05:27.615573,2025-12-04 13:06:34.615573,67,37,19,f,product_detail,home,social,baidu,push,618,2026-01-25 02:16:11.657608
1680,344,device_344_3,2025-11-23 15:19:32.615573,2025-11-23 15:42:42.615573,1390,48,17,f,post_feed,home,social,weixin,referral,spring_sale,2026-01-25 02:16:11.657608
1681,82,device_82_1,2025-10-29 17:06:13.615573,2025-10-29 17:09:20.615573,187,39,4,f,product_detail,post_detail,paid,organic,organic,recall,2026-01-25 02:16:11.657608
1682,128,device_128_3,2025-11-09 21:18:33.615573,2025-11-09 21:28:42.615573,609,22,12,f,post_feed,settings,paid,direct,push,brand_day,2026-01-25 02:16:11.657608
1683,406,device_406_3,2026-01-20 13:26:48.615573,2026-01-20 13:40:35.615573,827,24,11,f,home,profile,social,weixin,push,new_user,2026-01-25 02:16:11.657608
1684,174,device_174_3,2025-10-31 18:58:24.615573,2025-10-31 19:24:45.615573,1581,37,15,f,home,home,direct,weixin,banner,brand_day,2026-01-25 02:16:11.657608
1685,15,device_15_1,2026-01-20 15:06:10.615573,2026-01-20 15:36:02.615573,1792,6,11,f,product_detail,category,paid,douyin,referral,618,2026-01-25 02:16:11.657608
1686,113,device_113_3,2025-11-02 20:50:10.615573,2025-11-02 21:04:52.615573,882,50,8,f,post_feed,order_list,direct,douyin,paid,,2026-01-25 02:16:11.657608
1687,261,device_261_1,2025-12-23 10:59:13.615573,2025-12-23 11:17:14.615573,1081,10,18,f,home,post_detail,referral,weixin,push,spring_sale,2026-01-25 02:16:11.657608
1688,450,device_450_2,2026-01-12 21:08:03.615573,2026-01-12 21:37:23.615573,1760,45,9,f,home,cart,paid,douyin,paid,double11,2026-01-25 02:16:11.657608
1689,405,device_405_3,2026-01-11 18:55:08.615573,2026-01-11 19:04:30.615573,562,34,8,f,home,product_detail,paid,douyin,push,618,2026-01-25 02:16:11.657608
1690,228,device_228_3,2026-01-12 09:26:39.615573,2026-01-12 09:50:17.615573,1418,46,4,f,product_detail,product_detail,social,direct,organic,spring_sale,2026-01-25 02:16:11.657608
1691,135,device_135_1,2025-12-30 12:27:49.615573,2025-12-30 12:34:27.615573,398,43,20,f,post_feed,profile,referral,direct,push,recall,2026-01-25 02:16:11.657608
1692,244,device_244_1,2025-12-04 08:34:35.615573,2025-12-04 08:58:54.615573,1459,29,4,f,product_detail,search,email,organic,banner,double11,2026-01-25 02:16:11.657608
1693,388,device_388_1,2025-11-30 18:57:41.615573,2025-11-30 19:15:03.615573,1042,27,17,f,home,favorites,organic,baidu,banner,new_user,2026-01-25 02:16:11.657608
1694,489,device_489_2,2026-01-24 05:45:52.615573,2026-01-24 05:49:19.615573,207,9,10,f,product_detail,favorites,referral,douyin,referral,new_user,2026-01-25 02:16:11.657608
1695,403,device_403_3,2025-11-23 00:02:36.615573,2025-11-23 00:20:54.615573,1098,28,20,f,post_feed,profile,direct,organic,banner,spring_sale,2026-01-25 02:16:11.657608
1696,81,device_81_1,2025-11-27 21:48:35.615573,2025-11-27 22:14:46.615573,1571,16,14,f,product_detail,category,social,organic,push,,2026-01-25 02:16:11.657608
1697,190,device_190_2,2025-12-21 22:31:05.615573,2025-12-21 22:36:12.615573,307,26,11,f,post_feed,messages,organic,baidu,organic,,2026-01-25 02:16:11.657608
1698,45,device_45_1,2026-01-02 01:10:38.615573,2026-01-02 01:24:47.615573,849,9,5,f,post_feed,checkout,organic,weixin,paid,,2026-01-25 02:16:11.657608
1699,284,device_284_3,2025-12-14 05:33:44.615573,2025-12-14 05:36:02.615573,138,16,8,f,home,category,paid,weixin,banner,new_user,2026-01-25 02:16:11.657608
1700,218,device_218_1,2025-12-16 08:34:14.615573,2025-12-16 08:53:36.615573,1162,23,17,f,home,cart,referral,xiaohongshu,banner,,2026-01-25 02:16:11.657608
1701,349,device_349_1,2025-12-31 13:39:14.615573,2025-12-31 13:50:50.615573,696,43,4,f,product_detail,profile,organic,organic,paid,,2026-01-25 02:16:11.657608
1702,98,device_98_3,2025-11-20 18:40:09.615573,2025-11-20 18:41:50.615573,101,18,2,f,product_detail,order_list,referral,xiaohongshu,push,new_user,2026-01-25 02:16:11.657608
1703,491,device_491_1,2026-01-06 13:51:20.615573,2026-01-06 13:56:12.615573,292,40,14,f,product_detail,search,referral,baidu,banner,spring_sale,2026-01-25 02:16:11.657608
1704,194,device_194_1,2025-12-31 14:59:34.615573,2025-12-31 15:01:35.615573,121,45,8,f,post_feed,favorites,direct,organic,paid,recall,2026-01-25 02:16:11.657608
1705,149,device_149_2,2026-01-07 03:59:06.615573,2026-01-07 04:02:56.615573,230,50,12,f,post_feed,search,referral,baidu,organic,new_user,2026-01-25 02:16:11.657608
1706,64,device_64_3,2025-12-03 03:03:01.615573,2025-12-03 03:12:08.615573,547,48,6,f,post_feed,post_detail,social,weixin,referral,double11,2026-01-25 02:16:11.657608
1707,11,device_11_1,2025-12-04 20:18:55.615573,2025-12-04 20:42:07.615573,1392,15,3,f,post_feed,post_feed,direct,douyin,referral,recall,2026-01-25 02:16:11.657608
1708,458,device_458_3,2025-11-13 08:11:01.615573,2025-11-13 08:21:23.615573,622,24,7,f,home,search,referral,organic,paid,brand_day,2026-01-25 02:16:11.657608
1709,154,device_154_1,2026-01-14 22:54:21.615573,2026-01-14 23:05:36.615573,675,28,5,f,product_detail,messages,social,baidu,paid,double11,2026-01-25 02:16:11.657608
1710,167,device_167_3,2026-01-09 14:47:04.615573,2026-01-09 15:07:48.615573,1244,15,6,f,home,checkout,direct,baidu,paid,brand_day,2026-01-25 02:16:11.657608
1711,253,device_253_2,2025-11-22 22:11:59.615573,2025-11-22 22:22:53.615573,654,8,9,f,post_feed,post_feed,paid,direct,banner,brand_day,2026-01-25 02:16:11.657608
1712,482,device_482_1,2025-12-02 17:42:22.615573,2025-12-02 18:09:22.615573,1620,23,13,f,product_detail,cart,social,baidu,paid,recall,2026-01-25 02:16:11.657608
1713,349,device_349_2,2025-12-01 13:07:11.615573,2025-12-01 13:22:42.615573,931,3,14,f,product_detail,post_detail,organic,direct,organic,new_user,2026-01-25 02:16:11.657608
1714,286,device_286_1,2025-12-03 20:54:48.615573,2025-12-03 21:08:37.615573,829,18,2,f,post_feed,settings,paid,weixin,banner,spring_sale,2026-01-25 02:16:11.657608
1715,490,device_490_2,2025-11-03 03:01:44.615573,2025-11-03 03:29:19.615573,1655,10,7,f,home,messages,direct,organic,push,brand_day,2026-01-25 02:16:11.657608
1716,76,device_76_1,2025-12-08 00:18:14.615573,2025-12-08 00:30:09.615573,715,12,15,f,home,order_detail,email,weixin,push,recall,2026-01-25 02:16:11.657608
1717,115,device_115_1,2026-01-19 07:13:01.615573,2026-01-19 07:29:53.615573,1012,31,13,f,home,settings,direct,baidu,push,,2026-01-25 02:16:11.657608
1718,174,device_174_1,2025-12-23 13:35:45.615573,2025-12-23 13:43:04.615573,439,32,20,f,post_feed,messages,direct,weixin,push,double11,2026-01-25 02:16:11.657608
1719,430,device_430_2,2025-11-20 03:44:26.615573,2025-11-20 04:06:09.615573,1303,31,6,f,post_feed,profile,social,baidu,banner,618,2026-01-25 02:16:11.657608
1720,453,device_453_2,2025-11-28 15:55:31.615573,2025-11-28 16:00:03.615573,272,21,20,f,post_feed,product_detail,social,xiaohongshu,referral,spring_sale,2026-01-25 02:16:11.657608
1721,371,device_371_1,2025-11-02 14:13:41.615573,2025-11-02 14:33:46.615573,1205,38,4,f,home,favorites,paid,douyin,banner,spring_sale,2026-01-25 02:16:11.657608
1722,158,device_158_2,2025-12-22 22:55:55.615573,2025-12-22 23:15:21.615573,1166,33,10,f,product_detail,order_detail,social,douyin,banner,new_user,2026-01-25 02:16:11.657608
1723,381,device_381_3,2025-12-23 07:32:11.615573,2025-12-23 08:01:01.615573,1730,19,12,f,home,order_detail,direct,xiaohongshu,paid,618,2026-01-25 02:16:11.657608
1724,206,device_206_1,2025-11-22 12:05:47.615573,2025-11-22 12:21:34.615573,947,33,5,f,product_detail,cart,direct,direct,organic,double11,2026-01-25 02:16:11.657608
1725,129,device_129_3,2025-11-06 06:24:26.615573,2025-11-06 06:53:59.615573,1773,17,10,f,product_detail,favorites,direct,xiaohongshu,referral,618,2026-01-25 02:16:11.657608
1726,307,device_307_3,2025-10-27 00:37:15.615573,2025-10-27 00:58:00.615573,1245,23,11,f,home,search,paid,weixin,organic,618,2026-01-25 02:16:11.657608
1727,275,device_275_3,2025-11-17 23:30:28.615573,2025-11-17 23:46:42.615573,974,39,6,f,post_feed,category,direct,weixin,referral,spring_sale,2026-01-25 02:16:11.657608
1728,34,device_34_2,2026-01-07 18:40:53.615573,2026-01-07 18:42:42.615573,109,47,9,f,home,profile,direct,weixin,paid,new_user,2026-01-25 02:16:11.657608
1729,169,device_169_1,2025-10-29 19:11:45.615573,2025-10-29 19:35:18.615573,1413,31,10,f,post_feed,home,email,xiaohongshu,push,brand_day,2026-01-25 02:16:11.657608
1730,207,device_207_2,2025-11-21 18:57:38.615573,2025-11-21 19:08:12.615573,634,13,16,f,home,product_detail,organic,xiaohongshu,banner,618,2026-01-25 02:16:11.657608
1731,458,device_458_1,2025-11-28 11:43:42.615573,2025-11-28 11:49:44.615573,362,13,14,f,product_detail,order_detail,referral,douyin,push,brand_day,2026-01-25 02:16:11.657608
1732,293,device_293_2,2025-12-01 19:17:39.615573,2025-12-01 19:33:18.615573,939,39,4,f,home,profile,organic,weixin,paid,recall,2026-01-25 02:16:11.657608
1733,5,device_5_2,2025-11-16 21:52:25.615573,2025-11-16 22:07:17.615573,892,3,9,f,post_feed,messages,referral,douyin,referral,618,2026-01-25 02:16:11.657608
1734,164,device_164_3,2026-01-08 14:42:52.615573,2026-01-08 15:11:26.615573,1714,19,3,f,product_detail,coupon_center,direct,organic,organic,new_user,2026-01-25 02:16:11.657608
1735,59,device_59_3,2026-01-14 15:22:45.615573,2026-01-14 15:31:28.615573,523,9,8,f,home,category,referral,douyin,referral,,2026-01-25 02:16:11.657608
1736,373,device_373_2,2025-11-30 19:23:47.615573,2025-11-30 19:52:31.615573,1724,22,20,f,product_detail,settings,organic,xiaohongshu,organic,double11,2026-01-25 02:16:11.657608
1737,313,device_313_3,2025-12-15 14:05:56.615573,2025-12-15 14:14:01.615573,485,27,5,f,post_feed,profile,paid,baidu,organic,new_user,2026-01-25 02:16:11.657608
1738,98,device_98_1,2026-01-09 08:36:02.615573,2026-01-09 08:42:47.615573,405,30,9,f,post_feed,coupon_center,social,baidu,paid,brand_day,2026-01-25 02:16:11.657608
1739,131,device_131_2,2025-12-31 18:38:13.615573,2025-12-31 18:49:57.615573,704,30,5,f,home,messages,social,organic,organic,brand_day,2026-01-25 02:16:11.657608
1740,88,device_88_2,2025-11-28 20:29:38.615573,2025-11-28 20:37:47.615573,489,39,19,f,post_feed,messages,organic,weixin,organic,recall,2026-01-25 02:16:11.657608
1741,339,device_339_2,2025-11-05 12:13:25.615573,2025-11-05 12:30:48.615573,1043,24,12,f,home,order_list,email,organic,paid,recall,2026-01-25 02:16:11.657608
1742,45,device_45_1,2026-01-24 21:04:11.615573,2026-01-24 21:09:02.615573,291,12,2,f,post_feed,category,direct,xiaohongshu,organic,618,2026-01-25 02:16:11.657608
1743,372,device_372_2,2025-11-04 08:11:12.615573,2025-11-04 08:18:45.615573,453,16,18,f,product_detail,checkout,organic,baidu,organic,618,2026-01-25 02:16:11.657608
1744,133,device_133_2,2026-01-22 16:12:36.615573,2026-01-22 16:22:14.615573,578,48,3,f,home,order_detail,organic,organic,organic,brand_day,2026-01-25 02:16:11.657608
1745,223,device_223_2,2025-12-28 02:18:20.615573,2025-12-28 02:38:53.615573,1233,48,15,f,product_detail,order_detail,referral,douyin,referral,brand_day,2026-01-25 02:16:11.657608
1746,305,device_305_2,2026-01-15 05:49:24.615573,2026-01-15 06:13:56.615573,1472,14,15,f,home,favorites,paid,douyin,organic,brand_day,2026-01-25 02:16:11.657608
1747,105,device_105_2,2025-11-23 05:37:41.615573,2025-11-23 05:48:39.615573,658,13,5,f,product_detail,post_feed,social,baidu,paid,brand_day,2026-01-25 02:16:11.657608
1748,190,device_190_1,2025-12-23 10:24:27.615573,2025-12-23 10:25:18.615573,51,16,8,t,post_feed,coupon_center,direct,baidu,referral,,2026-01-25 02:16:11.657608
1749,35,device_35_1,2025-11-12 21:12:33.615573,2025-11-12 21:38:39.615573,1566,19,8,f,home,profile,paid,douyin,banner,spring_sale,2026-01-25 02:16:11.657608
1750,55,device_55_2,2025-11-05 13:08:54.615573,2025-11-05 13:11:10.615573,136,18,4,f,product_detail,settings,social,direct,referral,double11,2026-01-25 02:16:11.657608
1751,164,device_164_2,2025-12-06 18:44:01.615573,2025-12-06 18:51:11.615573,430,47,17,f,post_feed,post_feed,paid,weixin,organic,spring_sale,2026-01-25 02:16:11.657608
1752,479,device_479_2,2026-01-12 22:02:24.615573,2026-01-12 22:28:11.615573,1547,32,15,f,post_feed,cart,organic,douyin,referral,,2026-01-25 02:16:11.657608
1753,367,device_367_3,2026-01-07 19:38:40.615573,2026-01-07 19:41:31.615573,171,16,12,f,post_feed,product_detail,organic,weixin,banner,recall,2026-01-25 02:16:11.657608
1754,43,device_43_2,2026-01-05 21:36:00.615573,2026-01-05 21:52:40.615573,1000,7,6,f,home,product_detail,email,organic,organic,new_user,2026-01-25 02:16:11.657608
1755,472,device_472_1,2026-01-14 12:48:00.615573,2026-01-14 12:49:20.615573,80,45,9,f,home,post_detail,organic,douyin,push,618,2026-01-25 02:16:11.657608
1756,258,device_258_2,2026-01-17 04:15:23.615573,2026-01-17 04:22:19.615573,416,47,10,f,post_feed,post_detail,email,organic,organic,spring_sale,2026-01-25 02:16:11.657608
